title,Price,Genre,Description,Link
CrossCode Gog.com Key GLOBAL,€13.99,ActionIndieRPGSingle-playerBird-view,"CrossCodeCrossCode is a 2D action RPG developed by Radical Fish Games. Immerse in the retro inspired environments that combine the 16-bit SNES-style graphics with smooth physics!
Partake in an epic fast-paced combat and solve various puzzles, all while experiencing a thrilling and immersive sci-fi story line!
The adventure consists of around 30-80 hours of playtime in 7 large-scale areas with secrets hidden all over!
The game offers over 120 different enemy types, and more than 30 bosses to challenge!
Dungeons you say? 7 expansive dungeons, each one better than the latter, are waiting to be explored!
More than 90 combat arts to master, and even more passive skills to acquire!
And of course, 100+ quests will leave you busy for days!
It’s an adventure you don’t want to walk by!Read more",https://www.eneba.com/gog-crosscode-gog-com-key-global
3DRPG Steam Key GLOBAL,€1.55,IndieAdventureRPGSingle-player,"3DRPG3DRPG is a voxelized old-school RPG where you explore a Randomly Generated world filled with random dungeons, towns and people! Every character in the game is recruitable. Hunt for prey or go fishing for food. Search for treasure in dungeons and fight monsters on the way!Read more",https://www.eneba.com/steam-3drpg-steam-key-global
Zwei: The Ilvard Insurrection Steam Key GLOBAL,€1.61,ActionRPGSingle-player,Zwei: The Ilvard InsurrectionRead more,https://www.eneba.com/steam-zwei-the-ilvard-insurrection-steam-key-global
Terrordrome: Reign of the Legends Steam Key GLOBAL,€43.80,ActionIndieAdventureSingle-player,Terrordrome: Reign of the LegendsRead more,https://www.eneba.com/steam-terrordrome-reign-of-the-legends-steam-key-global
Donkey Kong Country: Tropical Freeze (Nintendo Switch) eShop Key NORTH AMERICA,€12.99,PlatformAdventureSingle-playerLocal Co-opSide-view,"Donkey Kong Country: Tropical Freeze (Nintendo Switch)  
Retro Studios and Nintendo present the fifth instalment in their critically Donkey Kong Country series and Donkey Kong's first debut on the Nintendo Switch - Donkey Kong Country: Tropical Freeze Switch key! This side-scroller adventure platformer is the direct sequel to the 2010 Wii game Donkey Kong Country Returns. Save Donkey Kong Island from Arctic invaders, the Snowmads, that turned this sunny haven into a frozen fortress. Roll, jump, swing, and climb your way through the map with Donkey Kong Country: Tropical Freeze key!

Join Donkey Kong
  
Lord Fredrik attacks Donkey Kong’s island as he is celebrating his birthday with the other Kongs. Traverse 7 different icy islands packed with non-stop action as the titular character himself! Donkey Kong Country: Tropical Freeze Steam key might prove to be a challenge, but don’t worry. To make your journey easier, you can team up with another in-game companion or grab a friend and play in co-op mode with:


• Diddy Kong. Cross large gaps with his iconic barrel jet pack.

• Dixie Kong. Fly up to out-of-reach platforms with her ponytail that spins like a propeller.

• Cranky Kong. Bounce around with his cane on dangerous surfaces without taking damage, reach higher areas, and defeat enemies that even the other Kongs can’t beat.


Gameplay updates
  
The game was originally released for the Wii U console in 2014. Now that it has come to Switch, Nintendo made sure that players get the best experience possible by bringing changes to gameplay mechanics. Donkey Kong Island: Tropical Freeze Switch includes:


• New game modes, such as Funky Mode.

• New main-character option - Funky Kong.

• Time Attack Mode which features online leaderboards.

• Ability to grab items or enemies and throw them.

• Customizable controls.

• Cheap Donkey Kong Island: Tropical Freeze price.Read more",https://www.eneba.com/nintendo-donkey-kong-country-tropical-freeze-nintendo-switch-eshop-key-north-america
Zwei: The Ilvard Insurrection Steam Key GLOBAL,€1.61,ActionRPGSingle-player,Zwei: The Ilvard InsurrectionRead more,https://www.eneba.com/steam-zwei-the-ilvard-insurrection-steam-key-global
FIFA 10 Origin Key GLOBAL,€36.10,SportSimulationSingle-playerMultiplayer,FIFA 10Read more,https://www.eneba.com/origin-fifa-10-origin-key-global
Age of Wonders: Planetfall Steam Key GLOBAL,€5.60,StrategyRPGSingle-playerMultiplayerCo-opBird-view,"Age of Wonders: Planetfall keyAge of Wonders: Planetfall key brings an all-out sci-fi action-strategy game developed by Triumph Studios and published by Paradox Interactive. If you’re into tactical turn-based combat, you’re sure to love what this title is about to offer. Build your empire, manage your troops, conquer outlandish sci-fi setting, and consider your every choice, everything you’ll do here – matters!
A Fight for Your Ideals
Buy Age of Wonders: Planetfall key and build your empire up from the ashes of the one before! Choose one out of six distinct factions, build your experience by progressing through a single campaign with a ton of faction-exclusive missions, explore the desolated planetary surface, discover the terrible past events which have shattered those that were here before, and fight to ensure the better tomorrow for those that have put their faith upon you today!
A World to Conquer
With Age of Wonders: Planetfall key you’ll find a world with numerous different and wondrous biomes to explore, from lush jungles to dark forests, to overgrown cities, and desolated wastelands. Examine these biomes and you may find numerous treasures of the lost world! The future of your people depends on solely on you, will you choose to be a ruthless reader, or will you aspire for the idealistic utopian rule?
An Array of Game Modes
Buy Age of Wonders: Planetfall key and playthrough numerous challenges spread across an array of captivating game modes. From a single-player story-driven campaign to skirmish mode, and of course, multiplayer! The game allows you to achieve your much-desired victory in your preferred way. Command legions to prove your might in battle, become the diplomat of the century or seek ultimate power and control by acquiring the doomsday technologies.Read more",https://www.eneba.com/steam-age-of-wonders-planetfall-steam-key-global
Clive Barker's Jericho Steam Key GLOBAL,€149.70,ActionFPS / TPSSingle-playerFirst-person,Clive Barker's JerichoRead more,https://www.eneba.com/steam-clive-barkers-jericho-steam-key-global
NINJA GAIDEN: Master Collection Steam Key GLOBAL,€24.93,ActionAdventureSingle-player,"NINJA GAIDEN: Master CollectionOne of the hardest video game franchises is back with a new release that is bound to please the die-hard fans of these intense and action-packed titles! Koei Tecmo proudly presents a remastered collection that includes three crucial games - Ninja Gaiden Sigma, Ninja Gaiden Sigma 2, and Ninja Gaiden 3: Razor’s Edge. The NINJA GAIDEN: Master Collection is brimming with all the original high-speed action sequences that have captured the hearts of many gamers, and now you can re-experience it all again in better graphics and additional content. Walk in the shoes of the fierce leader of the Hayabusa ninja clan, Ryu Hayabusa, a dragon-human hybrid who seeks vengeance and lost relics among other things. Buy NINJA GAIDEN: Master Collection Steam key and prepare for brutal and unforgiving challenges!
NINJA GAIDEN: Master Collection features
This series is widely known for the sometimes insane difficulty level, monstrous foes and adrenaline-fueled combat that will have you at the edge of your seat, and the NINJA GAIDEN: Master Collection Xbox key is sure to include every beloved aspect of these games and much more:

• Three games in one. Follow Ryu Hayabusa’s story as it unfolds throughout the Sigma trilogy, the remastered versions of the original games, all in one convenient place - fearsome opponents and vigorous battles await;
• Jaw-dropping brutality. Thanks to various weapons and spells, players get to slice, dice, flay, dismember, decapitate, disembowel, burn, and freeze foes to death;
• More playable characters. Besides our protagonist, players get to smack around and decapitate opponents as Ayane, Rachel, Momiji, and Kasumi - you can even create a tag team and switch out characters during battles;
• Game modes and DLC costumes are included. Most of the previously released game modes are now available throughout these games, along with different costumes not only for Ryu but for the other playable characters as well;
• Cheap NINJA GAIDEN: Master Collection price.

A challenge for the strongest of wills
Slashing and dismembering enemies by utilizing the incredibly wide range of weapons and magic spells at Ryu’s disposal isn’t the only thing players get to do with the NINJA GAIDEN: Master Collection key. Exploring the world, solving puzzles, finding keys, and striving to level up the protagonist is crucial if you want to progress in the game or even have a chance against more powerful foes. And you definitely want to be able to stand your ground because the enemies of NINJA GAIDEN are famous for being ferocious, numerous and extremely deadly. Buy NINJA GAIDEN: Master Collection Steam key and strive for perfection or perish!Read more",https://www.eneba.com/steam-ninja-gaiden-master-collection-steam-key-global
